,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,journalist_follower_count
9484732,amacker,"Ackerman, Andrew",Wall Street Journal / Dow Jones,Financial Regulatory Policy Reporter,M,4961,1473,15421,Tue Oct 16 19:44:30 +0000 2007,True,False,122.0,20.0,46.0,133.0,321.0,110
1565684575,caschaberg,"Schaberg, Caroline",Bloomberg News,Social Velocity,F,4084,4199,2148,Wed Jul 03 12:31:01 +0000 2013,True,False,36.0,8.0,12.0,11.0,67.0,110
552044121,cspanSusan,"Swain, Susan",C–SPAN,Co-CEO,F,2558,652,2300,Thu Apr 12 15:52:39 +0000 2012,False,False,17.0,14.0,0.0,34.0,65.0,110
808840952,ellisonbarber,"Barber, Ellison",Fox News,Correspondent,F,11019,180,7731,Fri Sep 07 13:06:54 +0000 2012,True,False,62.0,15.0,82.0,447.0,606.0,109
29455548,PamelaKirkland,"Kirkland, Pamela",PBS NewsHour,Politics Producer / Reporter,F,4584,3395,2377,Tue Apr 07 14:13:56 +0000 2009,True,False,3.0,4.0,5.0,12.0,24.0,109
15824967,HerbNJDC,"Jackson, Herbert","Record (Bergen County, NJ)",Washington Correspondent,M,4046,990,7414,Tue Aug 12 17:11:08 +0000 2008,False,False,140.0,9.0,42.0,75.0,266.0,109
14763834,WARojas,"Rojas, Warren",Eater,D.C. Editor,M,2699,647,12687,Tue May 13 20:09:20 +0000 2008,False,False,87.0,0.0,10.0,5.0,102.0,109
269579030,DoreyScheimer,"Scheimer, Dorey",Cox Broadcasting,Washington Producer,F,2639,1197,13591,Mon Mar 21 02:09:25 +0000 2011,True,False,204.0,123.0,106.0,155.0,588.0,109
3353220134,WardDPatrick,"Ward, Patrick",Fox News,"Associate Producer, Fox News Sunday",M,2498,1031,8314,Wed Aug 26 23:04:21 +0000 2015,True,False,341.0,209.0,195.0,359.0,1104.0,109
15051061,anobleDC,"Noble, Andrea",Washington Times,Law Enforcement & Crime Reporter,F,2482,998,9033,Sun Jun 08 22:58:31 +0000 2008,False,False,161.0,35.0,32.0,51.0,279.0,109
11125672,dmccabe,"McCabe, David C.",Axios,Tech Reporter,M,2412,2449,8593,Thu Dec 13 13:00:03 +0000 2007,True,False,109.0,43.0,153.0,70.0,375.0,109
305649821,BlakeSobczak,"Sobczak, Blake H.",E&E News,Cybersecurity Reporter,M,2078,1070,11194,Thu May 26 15:32:57 +0000 2011,False,False,140.0,43.0,119.0,187.0,489.0,109
2251001292,RebeccaAdamsDC,"Adams, Rebecca",CQ Roll Call,Health Care Editor,F,1949,1034,2294,Tue Dec 17 21:35:09 +0000 2013,False,False,91.0,40.0,29.0,98.0,258.0,109
104938186,rachelpleven,"Leven, Rachel P.",Bloomberg BNA,Environmental Reporter,F,1643,808,3613,Thu Jan 14 21:27:47 +0000 2010,True,False,29.0,4.0,4.0,28.0,65.0,109
19311787,Energyreporter,"Felker, Edward",CQ Roll Call,"Director, CQ Now",M,1081,1074,572,Wed Jan 21 22:22:57 +0000 2009,False,False,6.0,1.0,2.0,13.0,22.0,109
104851609,BrianToddCNN,"Todd, Brian",CNN,Correspondent,M,16598,37,1488,Thu Jan 14 16:04:55 +0000 2010,True,False,26.0,0.0,0.0,0.0,26.0,108
347466521,evanlehmann,"Lehmann, Evan W.",E&E News,"White House Reporter and Deputy Editor, Climatewire",M,4108,4311,1576,Tue Aug 02 21:00:55 +0000 2011,False,False,49.0,49.0,3.0,75.0,176.0,108
46309291,AlliemalCNN,"Malloy, Allison",CNN,White House Producer,F,3671,744,3798,Thu Jun 11 04:00:00 +0000 2009,True,False,59.0,16.0,9.0,43.0,127.0,108
506375545,OswaldRachel,"Oswald, Rachel",CQ Roll Call,"Foreign Policy Reporter, CQ Now",F,1950,544,2011,Mon Feb 27 20:43:38 +0000 2012,False,False,39.0,15.0,10.0,163.0,227.0,108
14848157,gcaw,"Wood, Graeme C.A.",The Atlantic,National Correspondent,M,24390,2739,10269,Tue May 20 18:18:11 +0000 2008,True,False,82.0,54.0,254.0,184.0,574.0,107
44478236,meekwire,"Meek, James",ABC News,Investigative Reporter,M,4612,1258,19742,Wed Jun 03 22:39:38 +0000 2009,True,False,29.0,22.0,5.0,87.0,143.0,107
48821786,CBSWalsh,"Walsh, Mary",CBS News,Pentagon Producer,F,4151,924,4052,Fri Jun 19 20:41:55 +0000 2009,True,False,69.0,18.0,0.0,22.0,109.0,107
58908090,hagerhoo,"Hager, Mary",CBS News,"Executive Producer, Face the Nation",F,3056,656,643,Tue Jul 21 20:20:55 +0000 2009,True,False,6.0,0.0,1.0,19.0,26.0,107
602199246,relucasz,"Lucas, Ryan",CQ Roll Call,Intelligence & National Security Reporter,M,2227,448,2649,Thu Jun 07 19:04:24 +0000 2012,True,False,72.0,6.0,18.0,23.0,119.0,107
63191700,ABC7Jay,"Korff, Jay",WJLA–TV / Newschannel 8,Reporter,M,1988,909,2805,Wed Aug 05 17:13:56 +0000 2009,True,False,36.0,3.0,10.0,9.0,58.0,107
251496437,karynbruggeman,"Bruggeman, Karyn L.",The Hotline,National Politics Reporter,F,1899,1424,5161,Sun Feb 13 07:33:27 +0000 2011,False,False,14.0,8.0,1.0,84.0,107.0,107
42930296,AmlingAM,"Amling, Alicia",CBS News,Congressional Producer,F,1710,1460,5679,Wed May 27 17:27:36 +0000 2009,True,False,0.0,0.0,0.0,4.0,4.0,107
17059095,lauraevans_DC,"Evans, Laura",Freelance,Writer,F,11701,6704,13970,Thu Oct 30 03:19:00 +0000 2008,False,False,66.0,53.0,85.0,155.0,359.0,106
330400536,JobyWarrick,"Warrick, Joby",Washington Post,National Security Reporter,M,6812,454,122,Wed Jul 06 15:24:51 +0000 2011,True,False,10.0,5.0,3.0,1.0,19.0,106
146166918,danielhalper,"Halper, Daniel M.",New York Post,Washington Bureau Chief,M,5045,298,266,Thu May 20 19:19:31 +0000 2010,False,False,4.0,0.0,0.0,1.0,5.0,106
36776808,fschouten,"Schouten, Fredreka",USA Today,Reporter,F,3416,1420,4160,Thu Apr 30 21:23:11 +0000 2009,True,False,56.0,3.0,2.0,17.0,78.0,106
25299244,jamiejmcintyre,"McIntyre, Jamie",Washington Examiner,"Senior Writer, Defense & National Security",M,3032,319,1667,Thu Mar 19 14:05:07 +0000 2009,False,False,218.0,17.0,1.0,17.0,253.0,106
310128043,gregorywallace,"Wallace, Gregory",CNN,Producer,M,2692,1762,2604,Fri Jun 03 07:19:44 +0000 2011,True,False,9.0,3.0,0.0,3.0,15.0,106
18992437,misswilson,"Wilson, Megan R.",The Hill,Lobbying & Advocacy Reporter,F,2168,1266,8968,Wed Jan 14 20:01:27 +0000 2009,False,False,58.0,88.0,162.0,127.0,435.0,106
16100860,gatormikenews,"Goldrick, Michael",WRC–TV / NBC–4,News Director,M,2010,2566,7874,Tue Sep 02 18:37:32 +0000 2008,False,False,43.0,0.0,11.0,23.0,77.0,106
21657051,PolsonKanneth,"Kanneth, Polson",CNN,"Senior Editorial Producer, State of the Union",M,1957,3390,1889,Mon Feb 23 14:45:19 +0000 2009,False,False,1.0,0.0,1.0,3.0,5.0,106
164702019,burlij,"Burlij, Terence",CNN,"Senior Producer, Political Unit",M,1770,1304,1074,Fri Jul 09 14:48:22 +0000 2010,True,False,11.0,14.0,3.0,1.0,29.0,106
18947832,AnnieYuFox5,"Yu, Annie",WTTG–Fox Television,Anchor,F,14869,3063,39722,Tue Jan 13 18:46:43 +0000 2009,True,False,545.0,790.0,303.0,112.0,1750.0,105
42352386,rschles,"Schlesinger, Robert",U.S. News & World Report,"Managing Editor, Opinion",M,4553,2003,35375,Mon May 25 04:52:44 +0000 2009,True,False,109.0,617.0,89.0,1644.0,2459.0,105
19125732,esullivannyt,"Sullivan, Eileen",Associated Press,Reporter,F,3332,742,354,Sat Jan 17 22:07:13 +0000 2009,False,False,3.0,0.0,0.0,6.0,9.0,105
17634686,cyram,"Master, Cyra",The Hill,Associate Editor,F,934,1806,19032,Tue Nov 25 22:56:06 +0000 2008,False,False,14.0,10.0,6.0,15.0,45.0,105
28496589,TenaciousTopper,"Shutt, Charles",WUSA–TV,Chief Meteorologist,M,15868,295,18391,Fri Apr 03 03:54:40 +0000 2009,True,False,496.0,30.0,6.0,250.0,782.0,104
114881944,gzornick,"Zornick, George",Nation,Washington Editor,M,9491,1570,21142,Tue Feb 16 22:36:08 +0000 2010,True,False,94.0,77.0,113.0,182.0,466.0,104
15919256,SuzGamboa,"Gamboa, Suzanne",NBC News,Senior Writer,F,8333,4616,9904,Wed Aug 20 16:12:14 +0000 2008,True,False,145.0,2.0,28.0,231.0,406.0,104
36607254,Oriana0214,"Pawlyk, Oriana",Military.com,Air War Reporter,F,6397,2912,24911,Thu Apr 30 05:48:35 +0000 2009,True,False,293.0,405.0,296.0,560.0,1554.0,104
16246426,mcgintyman,"McGinty, Derek",WUSA–TV,Co-Host,M,3912,582,8645,Thu Sep 11 19:43:39 +0000 2008,True,False,71.0,23.0,38.0,25.0,157.0,104
20658469,Travis_Tritten,"Tritten, Travis",Stars and Stripes,Capitol Hill Reporter,M,2970,1310,11147,Thu Feb 12 06:24:50 +0000 2009,True,False,444.0,75.0,69.0,466.0,1054.0,104
206255858,tvandenbrook,"Vanden Brook, Tom",USA Today,Pentagon Correspondent,M,2116,910,2921,Fri Oct 22 15:53:25 +0000 2010,True,False,36.0,27.0,13.0,74.0,150.0,104
326301436,TimoGard,"Gardner, Tim",Thomson Reuters,"Energy, Environment, & White House Reporter",M,3603,1656,1475,Wed Jun 29 18:04:28 +0000 2011,False,False,20.0,2.0,0.0,14.0,36.0,103
63189965,ABC7John,"Gonzalez, John",WJLA–TV / Newschannel 8,Reporter on Good Morning Washington,M,2780,534,4173,Wed Aug 05 17:07:47 +0000 2009,True,False,139.0,0.0,27.0,24.0,190.0,103
108726910,bkovoDC,"Kovach, Bob",PBS NewsHour,Broadcast Journalist,M,2232,1011,16850,Tue Jan 26 21:46:22 +0000 2010,False,False,212.0,0.0,28.0,734.0,974.0,103
61267358,TracyJan,"Jan, Tracy",Washington Post,Race & Economy Reporter,F,5423,2263,7458,Wed Jul 29 18:56:31 +0000 2009,True,False,216.0,58.0,55.0,96.0,425.0,102
528949429,JennyHops,"Hopkinson, Jenny A.",Politico,Agriculture & Food Reporter,F,4347,1782,3285,Sun Mar 18 23:53:08 +0000 2012,True,False,20.0,48.0,8.0,14.0,90.0,102
37865281,lindsaywise,"Wise, Lindsay",Kansas City Star,Washington Correspondent,F,3748,5000,17045,Tue May 05 05:22:06 +0000 2009,False,False,306.0,114.0,16.0,1013.0,1449.0,102
221493459,kytja,"Weir, Kytja",Center for Public Integrity,Project Manager & Reporter,F,3086,917,13227,Tue Nov 30 20:32:29 +0000 2010,True,False,86.0,19.0,2.0,108.0,215.0,102
47404357,tatecurtis,"Tate, Curtis",McClatchy Newspapers,Washington Correspondent,M,2600,2728,22388,Mon Jun 15 18:28:04 +0000 2009,True,False,137.0,22.0,44.0,804.0,1007.0,102
16261445,MorningBriefing,"Farley, Tim",Sirius XM Satellite Radio,Radio Host,M,16159,897,23914,Fri Sep 12 18:57:01 +0000 2008,False,False,139.0,7.0,93.0,16.0,255.0,101
24844300,MKhan47,"Khan, Mariam",ABC News,Reporter & Producer,F,5054,1666,11611,Tue Mar 17 05:17:34 +0000 2009,True,False,267.0,25.0,17.0,198.0,507.0,101
16314506,ericengleman,"Engleman, Eric",Politico,Technology Editor,M,3905,2875,3708,Tue Sep 16 18:21:39 +0000 2008,True,False,14.0,1.0,4.0,14.0,33.0,101
26003471,aishach,"Chowdhry, Aisha",Federal Computer Week,Reporter,F,3226,1465,7531,Mon Mar 23 13:50:57 +0000 2009,False,False,2.0,0.0,2.0,19.0,23.0,101
130274805,Keith_Laing,"Laing, Keith",Detroit News,D.C. Correspondent,M,2927,2117,13312,Tue Apr 06 21:06:04 +0000 2010,True,False,37.0,0.0,0.0,12.0,49.0,101
23247996,ManuelQ,"Quinones, Manuel",E&E News,Deputy Editor,M,2548,1028,9214,Sat Mar 07 23:26:03 +0000 2009,False,False,107.0,11.0,2.0,3.0,123.0,101
126411852,alisterbull1,"Bull, Alister",Bloomberg News,Federal Reserve Editor,M,2344,1163,6990,Thu Mar 25 20:00:14 +0000 2010,True,False,93.0,0.0,2.0,186.0,281.0,101
198503505,NosyNewser,"Shales, Sarah",ABC News,Assignment Editor,F,1899,2112,6234,Mon Oct 04 14:00:49 +0000 2010,False,False,0.0,1.0,0.0,0.0,1.0,101
46713710,bscanlanCSPAN,"Scanlan, William",C–SPAN,Producer & Host,M,867,897,6926,Fri Jun 12 18:27:18 +0000 2009,False,False,134.0,43.0,27.0,36.0,240.0,101
194375797,WisdomFOX5,"Martin, Wisdom",WTTG–Fox Television,Anchor,M,17416,3038,17950,Thu Sep 23 23:59:16 +0000 2010,True,False,24.0,1.0,3.0,57.0,85.0,100
25294855,tedhesson,"Hesson, Ted:",Politico,"Immigration Reporter with Politico, formerly of Univison",M,5309,1169,12981,Thu Mar 19 13:42:31 +0000 2009,True,False,115.0,28.0,16.0,31.0,190.0,100
844158102,brkend,"Kendall, Brent",Wall Street Journal / Dow Jones,Legal Affairs Reporter,M,4488,607,2691,Mon Sep 24 19:33:20 +0000 2012,True,False,37.0,9.0,19.0,65.0,130.0,100
176609040,jessicacoomes,"Coomes, Jessica",Bloomberg BNA,"Deputy News Director, Environmental News",F,2394,733,2186,Tue Aug 10 00:08:20 +0000 2010,True,False,3.0,0.0,0.0,8.0,11.0,100
22053966,wbenjaminson,"Benjaminson, Wendy",Associated Press,Acting Washington Bureau Chief,F,2279,540,1636,Thu Feb 26 20:05:02 +0000 2009,True,False,20.0,5.0,4.0,11.0,40.0,100
1928468941,TonyPerkinsFOX5,"Perkins, Anthony",WTTG–Fox Television,Anchor,M,17402,1434,26475,Wed Oct 02 22:38:38 +0000 2013,True,False,57.0,353.0,249.0,495.0,1154.0,99
303394187,ldemarcofox5,"DeMarco, Lauren",WTTG–Fox Television,Anchor & Reporter,F,9540,2168,6721,Sun May 22 19:57:55 +0000 2011,True,False,67.0,58.0,22.0,62.0,209.0,99
63149389,hbwx,"Bernstein, Howard",WUSA–TV,Meteorologist,M,8337,758,48025,Wed Aug 05 14:38:33 +0000 2009,True,False,822.0,67.0,185.0,530.0,1604.0,99
25112718,SerenaMarsh,"Marshall, Serena",ABC News,Multi-Platform Reporter,F,4461,1468,16089,Wed Mar 18 17:31:02 +0000 2009,True,False,175.0,171.0,32.0,525.0,903.0,99
36696370,David_Kerley,"Kerley, David",ABC News,Correspondent,M,4024,178,2792,Thu Apr 30 15:57:00 +0000 2009,True,False,32.0,24.0,0.0,51.0,107.0,99
175384910,mikehydeck,"Hydeck, Michael",WUSA–TV,Morning Anchor & Reporter,M,3710,3316,6433,Fri Aug 06 13:16:48 +0000 2010,True,False,97.0,47.0,84.0,71.0,299.0,99
39564433,ryanjtracy,"Tracy, Ryan",Wall Street Journal / Dow Jones,"Reporter, WSJ Financial Regulation",M,3589,746,4658,Tue May 12 18:43:42 +0000 2009,True,False,42.0,22.0,31.0,62.0,157.0,99
172979014,rebekahmetzler,"Metzler, Rebekah",CNN,White House Editor,F,3537,296,15758,Sat Jul 31 03:03:39 +0000 2010,True,False,112.0,46.0,76.0,65.0,299.0,99
17144765,dhenry,"Henry, Devin Kendrick",The Hill,Energy & Environment Reporter,M,2711,774,7651,Tue Nov 04 00:33:22 +0000 2008,True,False,73.0,29.0,55.0,22.0,179.0,99
14075981,gelles,"Gelles, David",CNN,"Executive Producer, CNN Political Programming",M,2357,1241,6387,Tue Mar 04 02:59:12 +0000 2008,True,False,169.0,21.0,5.0,235.0,430.0,99
369534928,PeterSullivan4,"Sullivan, Peter",The Hill,Staff Writer,M,2334,505,6129,Wed Sep 07 14:38:40 +0000 2011,False,False,388.0,81.0,180.0,128.0,777.0,99
606626730,cjf39,"Finnegan, Conor",ABC News,State Department Digital Reporter,M,2243,2232,8430,Tue Jun 12 18:50:46 +0000 2012,True,False,43.0,12.0,15.0,457.0,527.0,99
632992714,KimberlyRailey,"Railey, Kimberly Grace",National Journal,Political Reporter,F,1733,1501,3442,Wed Jul 11 15:35:50 +0000 2012,True,False,118.0,3.0,0.0,59.0,180.0,99
15486163,SimonMarksFSN,"Marks, Simon",Feature Story News,President & Chief Correspondent,M,7767,3693,41541,Fri Jul 18 20:45:38 +0000 2008,False,False,984.0,934.0,218.0,1296.0,3432.0,98
184143817,theodoricmeyer,"Meyer, Theodoric",Politico,Lobbying Reporter,M,2312,282,3648,Sat Aug 28 20:18:13 +0000 2010,True,False,17.0,0.0,22.0,17.0,56.0,98
105939814,vtg2,"Guida, Victoria T.",Politico,Economic Policy Reporter,F,1881,676,6059,Mon Jan 18 00:41:51 +0000 2010,True,False,86.0,26.0,99.0,143.0,354.0,98
612679579,MarciaCoyle,"Coyle, Marcia",National Law Journal,Chief Washington Correspondent,F,9005,349,504,Tue Jun 19 16:28:53 +0000 2012,False,False,10.0,6.0,2.0,34.0,52.0,97
486900479,NickKalmanFN,"Kalman, Nick",Fox News,Politics Producer,M,2710,872,4361,Wed Feb 08 19:56:45 +0000 2012,True,False,6.0,0.0,1.0,1.0,8.0,97
21662510,mljamrisko,"Jamrisko, Michelle",Bloomberg News,U.S. Economy Reporter,F,2175,1079,3629,Mon Feb 23 15:54:00 +0000 2009,True,False,45.0,13.0,7.0,9.0,74.0,97
16140124,sbondioli,"Bondioli, Sara",Huffington Post,Deputy Politics Editor,F,2080,1208,8587,Fri Sep 05 03:59:29 +0000 2008,True,False,57.0,19.0,2.0,20.0,98.0,97
605608408,GWMacGillivray,"MacGillivray, Graham",C–SPAN,Associate Producer,M,760,1070,4857,Mon Jun 11 17:43:37 +0000 2012,False,False,98.0,26.0,33.0,74.0,231.0,97
18810140,darrensands,"Sands, Darren",BuzzFeed,Political Reporter,M,7905,2463,27942,Fri Jan 09 18:40:36 +0000 2009,True,False,93.0,110.0,145.0,291.0,639.0,96
16132336,tomforemancnn,"Foreman, Thomas",CNN,Correspondent,M,7603,671,6392,Thu Sep 04 17:51:17 +0000 2008,True,False,33.0,83.0,19.0,132.0,267.0,96
19693661,PaulPage,"Page, Paul",Wall Street Journal / Dow Jones,"Deputy Editor, WSJ Logistics Reporter",M,5471,537,27444,Thu Jan 29 03:25:43 +0000 2009,True,False,496.0,63.0,102.0,251.0,912.0,96
2375574151,KatieBoWill,"Williams, Katherine B.",The Hill,National Security Reporter,F,5338,621,6858,Thu Mar 06 16:00:08 +0000 2014,True,False,297.0,191.0,71.0,188.0,747.0,96
161298188,ABC7Autria,"Godfrey, Autria",WJLA–TV / Newschannel 8,Good Morning Washington Anchor,F,4998,435,4101,Wed Jun 30 13:54:53 +0000 2010,True,False,16.0,84.0,21.0,49.0,170.0,96
24594836,BenjaminBell,"Bell, Ben",ABC News,Digital Producer,M,4418,3767,29589,Sun Mar 15 22:03:23 +0000 2009,True,False,28.0,35.0,4.0,48.0,115.0,96
168738167,abc7jeffg,"Goldberg, Jeff",WJLA–TV / Newschannel 8,Virginia Reporter,M,3497,405,12316,Tue Jul 20 17:22:10 +0000 2010,False,False,170.0,10.0,6.0,3.0,189.0,96
365694250,jessebyrnes,"Byrnes, Jesse",The Hill,Associate Editor,M,2467,999,14592,Wed Aug 31 21:30:39 +0000 2011,True,False,155.0,39.0,9.0,45.0,248.0,96
1620806917,marisaataylor,"Taylor, Marisa",Kaiser Health News,Investigative Reporter,M,2066,3420,6585,Thu Jul 25 16:36:25 +0000 2013,True,False,44.0,0.0,1.0,138.0,183.0,96
9722522,locamama,"Jennings, Alicia",NBC News,Senior Producer,F,1875,638,1455,Fri Oct 26 22:29:39 +0000 2007,False,False,2.0,0.0,0.0,16.0,18.0,96
14427403,quinnbowman,"Bowman, Quinn",Senate Democrats,Videographer,M,1461,1941,1848,Thu Apr 17 23:51:13 +0000 2008,False,False,1.0,2.0,0.0,12.0,15.0,96
171565750,rachel_roubein,"Roubein, Rachel",The Hill,"Senior Healthcare Reporter, The Hill Extra",F,986,777,1768,Tue Jul 27 17:05:14 +0000 2010,False,False,124.0,15.0,42.0,44.0,225.0,96
1166242050,kwrightnbc4,"Wright, Kristin",WRC–TV / NBC–4,Reporter,F,4296,1108,6636,Sun Feb 10 15:45:50 +0000 2013,True,False,116.0,19.0,40.0,36.0,211.0,95
58926235,Deena_CNN,"Zaru, Deena",CNN,"Digital Producer, CNN Politics",F,3852,1426,11825,Tue Jul 21 21:23:26 +0000 2009,True,False,146.0,3.0,12.0,191.0,352.0,95
265969984,DerrickWard4,"Ward, Derrick",WRC–TV / NBC–4,Reporter,M,3195,1829,644,Mon Mar 14 12:36:27 +0000 2011,True,False,18.0,0.0,5.0,1.0,24.0,95
131552659,alneuhauser,"Neuhauser, Alan",U.S. News & World Report,Criminal Justice Law Reporter,M,3166,2642,12408,Sat Apr 10 16:26:39 +0000 2010,True,False,69.0,35.0,10.0,310.0,424.0,95
16910688,apeterka,"Peterka, Amanda E.",E&E News,Legal Reporter,F,2242,606,6389,Wed Oct 22 18:56:20 +0000 2008,False,False,174.0,33.0,7.0,73.0,287.0,95
351893585,ElleBeyoud,"Beyoud, Lydia",Bloomberg BNA,Senior Tech & Telecom Reporter,F,2220,4999,5988,Tue Aug 09 21:36:45 +0000 2011,True,False,133.0,112.0,134.0,160.0,539.0,95
173919208,snyd24,"Snyder, Jim",Argus Media,News Editor,M,1135,876,998,Mon Aug 02 17:49:18 +0000 2010,False,False,4.0,0.0,0.0,36.0,40.0,95
329719319,shogustus,"Augustus, Shannon",C–SPAN,White House Producer,F,1075,1084,6288,Tue Jul 05 14:33:17 +0000 2011,False,False,39.0,3.0,6.0,85.0,133.0,95
397478799,TheOtherKeppler,"Keppler, Kristin Wilson",CNN,"Senior Producer, Capitol Hill",F,974,860,4206,Mon Oct 24 19:01:01 +0000 2011,False,False,88.0,98.0,99.0,162.0,447.0,95
19145536,SimmonsFox5,"Simmons, Sarah",WTTG–Fox Television,Anchor,F,11435,1266,6706,Sun Jan 18 14:35:37 +0000 2009,True,False,11.0,33.0,9.0,27.0,80.0,94
15936246,philgalewitz,"Galewitz, Phil",Kaiser Health News,Senior Correspondent,M,7573,1155,6303,Thu Aug 21 20:12:37 +0000 2008,False,False,162.0,23.0,0.0,203.0,388.0,94
6828802,pergam,"Pergam, Andrew",McClatchy,"Vice President, Video and New Ventures",M,4383,2068,5581,Fri Jun 15 08:25:09 +0000 2007,False,False,2.0,1.0,0.0,3.0,6.0,94
300552750,B_resnick,"Resnick, Brian",Vox Media,Science Reporter,M,3959,1796,11846,Tue May 17 23:35:30 +0000 2011,True,False,133.0,58.0,107.0,87.0,385.0,94
21774229,amycarlile,"Carlile, Amy V.",E&E News,"Editor, EnergyWire",F,2696,1513,5719,Tue Feb 24 17:32:59 +0000 2009,False,False,222.0,40.0,14.0,161.0,437.0,94
15497533,MikeSoraghan,"Soraghan, Mike",E&E News,"Reporter, Energywire",M,2695,642,17675,Sun Jul 20 01:58:19 +0000 2008,False,False,11.0,3.0,1.0,477.0,492.0,94
23642217,bwingfield,"Wingfield, Brian",Bloomberg News,Oil Markets Reporter,M,2318,1932,1594,Tue Mar 10 19:53:07 +0000 2009,False,False,5.0,0.0,0.0,7.0,12.0,94
17348735,CalNBC,"Perry, Cal",MSNBC,Senior Editor / Journalist,M,17621,428,19610,Wed Nov 12 21:04:15 +0000 2008,True,False,50.0,122.0,12.0,168.0,352.0,93
42703163,SarahKarlin,"Karlin, Sarah",Politico,"Pharma, Politics, & Policy Reporter",F,6953,2010,13873,Tue May 26 19:50:18 +0000 2009,True,False,178.0,123.0,203.0,433.0,937.0,93
9864112,loriara,"Aratani, Lori",Washington Post,"Reporter, Transportation & Development",F,3360,1318,26128,Thu Nov 01 21:11:02 +0000 2007,False,False,616.0,35.0,18.0,605.0,1274.0,93
15537855,KerryPicket,"Picket, Kerry",Daily Caller,Reporter,F,22726,3022,16168,Tue Jul 22 21:49:45 +0000 2008,True,False,233.0,49.0,28.0,70.0,380.0,92
568311929,CNNFieldSuper,"Janney, Oliver",CNN,Senior Field Production Supervisor,M,7792,3028,4236,Tue May 01 15:48:36 +0000 2012,True,False,78.0,0.0,2.0,58.0,138.0,92
260275260,melissamollet,"Mollet, Melissa",WRC–TV / NBC–4,Traffic Reporter,F,6693,3205,4269,Thu Mar 03 15:15:58 +0000 2011,True,False,57.0,16.0,0.0,21.0,94.0,92
16891240,CarlaBabbVOA,"Babb, Carla",Voice of America,Pentagon Correspondent,F,5075,990,5662,Tue Oct 21 18:49:46 +0000 2008,True,False,123.0,3.0,14.0,123.0,263.0,92
18794402,abuddy,"Roane Skehan, Andrea",WUSA–TV,Anchor / Reporter,F,5063,2237,5502,Fri Jan 09 06:22:00 +0000 2009,True,False,51.0,8.0,14.0,100.0,173.0,92
98228006,richardjwolf,"Wolf, Richard",USA Today,Court Reporter,M,3603,241,1927,Sun Dec 20 23:19:18 +0000 2009,False,False,62.0,14.0,0.0,2.0,78.0,92
280299519,Joseph_Marks_,"Marks, Joseph H.",Government Executive,"Cybersecurity Reporter, Nextgov",M,2916,1065,9306,Mon Apr 11 02:07:22 +0000 2011,True,False,133.0,36.0,54.0,90.0,313.0,92
126369849,TCurry_Himself,"Curry, Thomas",CQ Roll Call,Staff Writer,M,1899,1107,12947,Thu Mar 25 17:05:10 +0000 2010,False,False,178.0,46.0,13.0,284.0,521.0,92
316645569,dshesgreen,"Shesgreen, Deirdre",Gannett Washington Bureau,"Washington Correspondent (OH, MO)",F,1654,794,6141,Mon Jun 13 19:14:06 +0000 2011,False,False,202.0,82.0,1.0,469.0,754.0,92
24903546,jamieforzato,"Forzato, Jamie",WTOP Radio,News Director,F,1636,730,5154,Tue Mar 17 16:04:16 +0000 2009,False,False,3.0,0.0,0.0,2.0,5.0,92
73145792,drajem,"Drajem, Mark",Bloomberg News,Energy Editor,M,1449,653,3559,Thu Sep 10 15:49:06 +0000 2009,False,False,30.0,33.0,19.0,42.0,124.0,92
